section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn_words,possibility_distribution,cause_conn_possibility,contrast_conn_possibility,conjunction_conn_possibility,condition_conn_possibility,restatement_conn_possibility,correctness,probability_correctness
8,8,3,深圳宁养院的医生王劲也感到惊诧,老吴每天都在剧痛里挣扎,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.23380725e-04 6.45983729e-03 1.12661719e-03 1.11365977e-03
 1.03779659e-03 2.74674294e-01 1.44675200e-04 6.80945350e-01
 1.05656285e-02 2.14097540e-04 1.99164323e-03 5.22114669e-04
 8.97446040e-05 8.77835742e-04 1.72523239e-02 1.40450969e-03
 2.57369466e-04 4.41145021e-05 3.21724727e-04 7.33282793e-04]",0.008923494980703363,0.9568021156591114,0.01329348397419841,0.019624413897749743,0.001356491488237085,False,false
8,8,4,深圳宁养院的医生王劲也感到惊诧,从2012年10月到现在,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.09902029e-03 4.09892708e-03 3.39172016e-03 2.94330470e-03
 3.37308045e-03 3.81776122e-01 8.25720567e-04 5.58874272e-01
 5.05799372e-03 6.24067110e-03 1.78815705e-02 2.96422595e-03
 5.62068656e-06 1.10983195e-03 2.37240652e-03 1.67619902e-03
 6.34537657e-04 4.03671111e-05 1.10618271e-03 4.52822638e-03]",0.011532972231708159,0.9448491944659428,0.032144461267172436,0.005164058174112105,0.00630931386106439,False,false
8,8,5,深圳宁养院的医生王劲也感到惊诧,老吴已经和晚期肺癌搏斗了30个月,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.90538618e-04 1.17124881e-02 7.47610897e-04 6.07361391e-04
 6.68685419e-04 3.35724312e-01 7.09470063e-04 6.28802717e-01
 2.05285313e-03 1.45408929e-04 3.28400585e-03 3.60947415e-04
 1.01523495e-04 1.24582747e-03 9.46963357e-03 3.20913906e-03
 2.54876644e-04 2.67176476e-05 3.20094813e-04 3.65788433e-04]",0.013257999046756359,0.9659051844955078,0.005843215323169187,0.014026123597689679,0.0009674775368769812,True,false
8,8,6,深圳宁养院的医生王劲也感到惊诧,这个时间长度,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.50498376e-04 8.99675391e-03 1.56531400e-03 1.05250691e-02
 3.09723792e-04 1.29928843e-01 6.49528304e-05 7.38113810e-01
 1.58917285e-02 3.73166377e-03 4.83402070e-02 6.55963772e-03
 1.01323159e-06 6.64463011e-03 1.93533132e-02 8.13177806e-03
 9.76782540e-05 7.04119609e-05 9.29368135e-04 1.93605345e-04]",0.0216376354343131,0.8684173293202702,0.07452323696543361,0.03413073458480299,0.0012910636951802392,False,false
8,8,7,深圳宁养院的医生王劲也感到惊诧,比医生最初给他的死亡判决已经超出了近10倍,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.85477192e-03 1.47017070e-02 1.33046991e-04 1.32991105e-02
 2.15798152e-02 4.97767787e-01 7.32345577e-03 2.05420101e-01
 1.22008951e-02 1.01196947e-03 7.60836572e-02 3.78374173e-03
 5.40923883e-05 1.10893479e-02 1.89205135e-02 8.56847705e-03
 1.00442080e-04 2.25280663e-03 7.31222008e-02 3.07320611e-02]",0.029988636428079883,0.7320911586192915,0.09308026341870299,0.038632430937086085,0.1062075105968395,True,false
8,8,8,深圳宁养院的医生王劲也感到惊诧,深圳宁养院的医生王劲也感到惊诧,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.67851627e-04 3.32463775e-03 2.84729950e-03 2.21840448e-03
 1.36897394e-04 1.06923990e-01 7.29878741e-05 8.62085636e-01
 5.63949231e-03 2.87046861e-04 3.82159632e-03 1.49897652e-03
 4.95144691e-07 3.70166885e-04 5.43374661e-03 2.82528310e-03
 3.03036724e-04 2.80285487e-05 1.42491004e-04 1.87193597e-03]",0.008558193366094652,0.9692195106445611,0.011247112008225755,0.008629691738462484,0.00234549224265599,False,false
10,5,1,就会有网友担心老吴是不是去了,为了坚持到妻子入户,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.02815791e-03 3.53520339e-02 2.86225664e-04 1.41371379e-04
 3.92410043e-02 6.34652713e-01 6.54269202e-04 1.48080587e-01
 2.80670285e-04 5.83126256e-04 1.16380299e-01 4.80973115e-03
 8.01709303e-07 6.01530103e-04 1.34204345e-03 1.58038946e-03
 7.41374059e-04 4.77049132e-05 1.48443464e-03 1.27115332e-02]",0.0368077888126356,0.8226285733692688,0.12205382632477904,0.0035247647280357217,0.014985046765280872,False,false
10,5,2,就会有网友担心老吴是不是去了,老吴已经用尽了全力,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.20236111e-05 7.56248644e-03 7.58889235e-05 1.03532647e-04
 2.81511376e-04 4.33253459e-01 2.09846301e-04 5.47627283e-01
 1.94589003e-04 4.03549662e-05 1.19527774e-03 9.64336969e-04
 8.74299816e-07 5.78857438e-04 7.28062429e-03 4.44979653e-04
 2.44356621e-05 2.59433187e-05 5.39506592e-05 4.97441641e-05]",0.0077739316180189064,0.9813721002207495,0.002394558678060507,0.00830533567900547,0.00015407380416539973,False,false
10,5,3,就会有网友担心老吴是不是去了,老吴其抗癌事迹广为人知,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.35195776e-05 9.04306579e-02 2.11180058e-03 1.08225230e-03
 1.40688484e-04 3.03555577e-01 1.57896778e-04 5.94954506e-01
 3.44131979e-04 6.45004602e-05 7.68324841e-04 1.80390388e-04
 9.43779361e-07 7.53486728e-04 1.92072789e-03 3.26894500e-03
 1.26085856e-04 5.55643431e-06 3.44014086e-05 6.56064952e-05]",0.09365823033970562,0.8988086683962774,0.0013573476684491945,0.005944103401928616,0.0002316501936390529,False,false
10,5,4,就会有网友担心老吴是不是去了,如果老吴长时间不更新微博,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.27915043e-05 1.99915383e-03 1.68634979e-04 5.85432599e-05
 8.75894237e-04 6.20898943e-01 7.59365981e-05 3.57314076e-01
 1.14702675e-04 7.11028519e-04 7.43949030e-03 3.37365431e-03
 3.13888119e-07 8.89719383e-04 1.27963044e-03 3.82550254e-03
 7.10841029e-05 2.55881412e-05 9.84145107e-05 7.16898426e-04]",0.002289123575417662,0.9791648491830245,0.011638875801609948,0.005995166258718645,0.0009119851812292906,True,false
10,5,6,就会有网友担心老吴是不是去了,2013年底,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.12210957e-04 3.56831678e-02 3.77192518e-03 7.17901754e-02
 3.62741029e-03 2.80734772e-01 4.95164081e-03 2.81976967e-01
 1.10521325e-01 2.42739549e-02 7.65937468e-03 1.32065792e-02
 6.93265230e-05 1.69270579e-02 3.50671570e-02 5.16080473e-02
 1.67834659e-02 2.40071000e-04 1.33977402e-02 2.70976307e-02]",0.11185747933129375,0.5712907901410968,0.15566123408405041,0.10367158869195081,0.057518907751608256,False,false
10,5,7,就会有网友担心老吴是不是去了,老吴两个多月没有更新微博,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.33700402e-04 2.77998605e-02 7.87569682e-04 1.17309831e-03
 1.80170277e-03 3.52039877e-01 3.14399608e-04 5.79634026e-01
 6.47551643e-03 2.23974513e-04 7.60631289e-03 1.75092571e-03
 4.44722624e-06 1.18668280e-03 1.49798328e-02 2.08146605e-03
 4.93349454e-04 2.81742311e-05 6.89175435e-04 7.95907363e-04]",0.02989422887985523,0.9337900062378852,0.01605672954392981,0.018252428856109414,0.0020066064822202305,False,false
10,5,8,就会有网友担心老吴是不是去了,有网友担心地问他近况如何,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.13153462e-03 3.67023859e-04 2.96842701e-04 3.63822595e-05
 2.96938836e-03 8.53926747e-03 1.35307146e-04 4.25898302e-02
 6.19194940e-05 4.43431725e-03 3.15982770e-01 2.03015908e-02
 1.57406663e-07 1.37601668e-03 2.17867526e-03 1.42337003e-03
 2.07095203e-05 2.53003850e-04 1.71825111e-02 5.75719382e-01]",0.0068317834415899375,0.05423379321039801,0.3407805976166248,0.004978219372781902,0.5931756063586054,False,false
10,5,9,就会有网友担心老吴是不是去了,看到网友的发问,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.24178716e-03 1.19902742e-03 1.45041338e-04 8.27212303e-05
 6.69346347e-03 3.92297112e-01 3.30886264e-04 3.23623373e-01
 2.97868577e-04 8.67304080e-04 9.65865632e-02 9.55708298e-03
 2.01108834e-07 1.44174490e-02 1.40142755e-01 8.81233571e-03
 6.12389538e-05 4.37328901e-05 4.86648996e-04 3.11340720e-03]",0.0026685771477525833,0.7229448352079484,0.1073088188698523,0.1633727407390507,0.0037050280353961022,False,false
10,5,10,就会有网友担心老吴是不是去了,正在经历靶向药耐药性剧痛期的他,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[9.12488524e-04 9.22048890e-03 2.52462197e-03 1.36523445e-03
 4.42983764e-03 1.90777775e-01 8.12043585e-04 7.39143278e-01
 2.29357370e-03 1.44342168e-03 2.03986893e-02 4.55214233e-03
 1.51415739e-06 2.17384919e-03 7.97292082e-03 7.92514683e-03
 8.72773119e-04 3.42625798e-05 9.79784108e-04 2.16615489e-03]",0.01402283384278425,0.9351629334474112,0.028687827019236285,0.018073430996862195,0.00405297469370596,False,false
10,5,11,就会有网友担心老吴是不是去了,还是努力地敲下了四个字活着,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.13005404e-04 6.01405895e-05 3.10416164e-05 7.23479589e-06
 5.30035553e-02 9.36791534e-01 1.91208438e-04 6.62054617e-03
 3.24928533e-06 2.78235084e-05 1.71036709e-03 1.07882119e-04
 4.15574193e-06 1.11977132e-04 8.24685085e-05 6.04930439e-05
 1.59055016e-04 1.04222126e-05 8.12246896e-04 9.15926655e-05]",0.0002114224053478577,0.9966068443731333,0.0018493220054014738,0.0002590944258675246,0.0010733167902497202,False,false
10,5,12,就会有网友担心老吴是不是去了,活着,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[0.00288548 0.00376108 0.00315343 0.00651174 0.03072409 0.23095004
 0.00184512 0.2028536  0.00805828 0.00332094 0.2365597  0.01070944
 0.16720626 0.0229849  0.01818687 0.0266167  0.00086548 0.00099129
 0.00755226 0.01426331]",0.016311724818131024,0.46637284377336613,0.25864835749215265,0.2349947299223532,0.02367234399399664,False,false
10,5,5,就会有网友担心老吴是不是去了,就会有网友担心老吴是不是去了,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.14521086e-03 3.23583722e-03 1.25708904e-03 4.10699240e-04
 4.48176983e-03 5.63140086e-01 1.22675216e-03 2.11427009e-01
 6.91689178e-04 3.04025235e-03 1.26185519e-01 3.39373765e-02
 1.67331237e-06 1.35133888e-03 1.03691657e-02 1.61611087e-03
 8.07502678e-05 6.05376279e-04 7.17104355e-03 2.76252512e-02]",0.007048836365789263,0.7802756168140217,0.1638548367258589,0.013338288794586792,0.0354824212997433,False,false
