section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn_words,possibility_distribution,correctness,cause_conn_possibility,contrast_conn_possibility,conjunction_conn_possibility,condition_conn_possibility,restatement_conn_possibility
139,18,13,非常高兴,一直很想念儿子和家里,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.40761909e-03 5.97219158e-03 9.35810928e-04 2.78838654e-04
 8.83219618e-02 7.60216597e-01 1.23788229e-03 2.78327442e-02
 3.97484246e-04 9.73949811e-04 1.00362419e-01 1.39822984e-03
 2.43919202e-06 6.97804197e-04 1.19208266e-03 5.01268828e-04
 3.79001353e-04 9.53668799e-05 5.76514276e-03 2.03116572e-03]",False,0.008594460248488993,0.8776091848303851,0.10313208333821905,0.0023935948749307825,0.008270676707976082
139,18,14,非常高兴,想寻找,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.49299155e-02 4.38479539e-02 5.30700434e-03 1.35262609e-02
 2.15682537e-02 1.79222304e-01 1.69734632e-03 2.42596934e-02
 4.40964491e-03 4.21256683e-03 3.76994885e-01 6.35554713e-03
 7.32156310e-06 3.47299149e-02 8.72787547e-03 1.31319559e-02
 3.92487428e-03 4.55911996e-03 1.01790997e-01 1.36796565e-01]",False,0.07761113461664834,0.22674759782732504,0.3919726437856561,0.05659706780990042,0.24707155596047004
139,18,15,非常高兴,但出门就找不到东西南北,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.09762944e-03 1.52372338e-02 1.00172698e-02 4.13260377e-03
 4.77076114e-03 2.82516472e-01 4.14547405e-02 2.20260237e-01
 2.24668743e-02 1.97621185e-03 3.57322328e-02 2.09079195e-02
 2.79798840e-04 5.05433586e-02 6.66244684e-02 1.72113523e-01
 4.30238246e-03 3.24012382e-02 4.64720123e-03 4.51784326e-03]",False,0.03448473679377137,0.5490022106492406,0.08108323842464712,0.2895611489322325,0.0458686652001083
139,18,16,非常高兴,自己又不识字,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.74767499e-04 1.45696511e-03 7.99636633e-05 8.21682691e-05
 1.57386080e-02 4.97968534e-01 1.41647126e-04 4.79579953e-01
 5.67489953e-05 1.64038017e-04 2.26213466e-03 3.71274248e-04
 2.03942401e-06 6.70230766e-04 7.75687537e-04 1.88322994e-04
 1.08582612e-04 1.30392608e-05 1.14884559e-04 5.04099824e-05]",False,0.0017938645431043298,0.9934287423996017,0.002854195922971575,0.00163628072003519,0.0002869164142870344
139,18,17,非常高兴,现在终于回家了,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.86719593e-04 9.67460280e-04 2.07439751e-04 2.01725059e-04
 1.64575599e-03 6.17993866e-01 6.97019956e-05 3.62397381e-01
 2.96919409e-04 4.90928413e-05 1.16364480e-02 8.45528934e-04
 4.50123330e-06 3.33120456e-04 1.15768938e-03 9.62599368e-04
 6.98520036e-05 2.65016235e-05 5.12213213e-04 4.35483779e-04]",True,0.0015633446834474453,0.982106705096436,0.012827989159785114,0.002457910440610151,0.0010440506197211584
139,18,18,非常高兴,非常高兴,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.80744785e-03 7.97330157e-03 2.17997139e-03 8.86796216e-03
 1.25004355e-02 4.58384637e-01 1.29204159e-03 5.39402069e-02
 1.12606136e-02 4.28984211e-03 2.20042139e-01 1.65597548e-02
 8.72154318e-05 2.81690338e-03 2.04832997e-02 3.11760893e-03
 1.94276193e-03 2.93077826e-03 1.53725251e-02 1.54150554e-01]",False,0.020828682969146108,0.5261173205317049,0.252152349656743,0.026505027417006725,0.17439661942539936
140,4,1,被他的执着所感动,昨日,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.92850650e-03 5.00812980e-02 5.54092346e-03 9.32806838e-02
 9.53369626e-04 1.19052760e-01 1.95462503e-03 9.57971071e-02
 4.50678602e-02 2.66620285e-03 3.50851803e-02 1.19022020e-02
 8.84009282e-05 3.12006293e-02 7.18966682e-02 3.72835864e-01
 1.43266103e-02 5.51716163e-04 1.66961240e-03 4.31197795e-02]",False,0.15183141178791842,0.21775786204626685,0.09472144539645674,0.4760215624428824,0.05966771832647558
140,4,2,被他的执着所感动,记者联系上了刘安良在韩城一煤矿打工时的工友徐某,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.55579593e-04 1.89276616e-02 2.78964386e-02 2.15482383e-03
 6.88812292e-05 3.45364175e-01 5.00422259e-05 2.70549479e-01
 2.88909229e-03 1.83277823e-04 6.36257434e-03 1.75607371e-04
 1.04951236e-06 2.77499614e-04 3.20216671e-01 3.23444517e-03
 5.89556334e-05 2.24486130e-05 7.49751110e-04 4.61546522e-04]",False,0.049334503676270396,0.6160325778223407,0.009610551820916871,0.32372966480203924,0.001292701878432809
140,4,3,被他的执着所感动,他说当时得知刘安良寻母的事情,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.58444143e-04 1.50709130e-02 1.65525382e-03 3.92439893e-03
 2.94226216e-04 6.01933462e-01 4.28372899e-04 3.03655603e-01
 1.29446766e-02 1.23546262e-04 5.27374962e-03 8.04715972e-04
 4.21875361e-07 7.08129968e-04 4.85291856e-02 3.14591643e-03
 4.45672313e-04 2.81586284e-05 9.61488315e-05 7.79003906e-04]",False,0.02080900993243045,0.9063116640303295,0.0191466884630253,0.052383653896069825,0.0013489836781447279
140,4,5,被他的执着所感动,平时与河南老家联系时,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.52750851e-03 2.19880435e-01 3.30826667e-02 3.10087822e-03
 8.51807866e-03 5.50335532e-01 1.56069421e-02 6.10148184e-02
 1.17090195e-02 2.53893254e-03 9.06595166e-03 1.52027804e-02
 2.28091130e-04 8.82365536e-03 1.14350592e-02 2.31893435e-02
 7.38306233e-04 5.54502139e-04 3.38810977e-03 1.60593884e-02]",False,0.261591488579013,0.6354753714478352,0.03851668418086654,0.043676149226863595,0.020740306565421758
140,4,6,被他的执着所感动,也托熟人帮忙打听刘安良母亲的下落,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.53823589e-02 1.14394501e-02 1.22739440e-02 5.67261493e-04
 1.38554712e-01 6.39015023e-01 1.87441359e-02 5.59910953e-02
 2.79776234e-04 1.44927910e-03 3.32233015e-02 1.97847763e-03
 6.63512739e-05 1.20039651e-03 7.24080885e-03 1.52539595e-03
 1.10225088e-03 1.61033462e-04 2.31884982e-03 7.48609743e-03]",False,0.08966301451197423,0.852304966880988,0.036930834443750865,0.010032952575271103,0.011068231588015578
140,4,4,被他的执着所感动,被他的执着所感动,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.63507639e-03 5.27739384e-03 1.21064533e-03 3.24142171e-04
 5.46411381e-02 7.77040179e-02 5.14393121e-04 8.86022163e-02
 3.33537892e-03 2.35875809e-03 1.13050215e-01 1.30444964e-02
 9.93089781e-06 5.99401371e-03 1.14366178e-02 1.81203841e-03
 6.58005726e-04 2.35353551e-03 4.86019628e-02 5.65436023e-01]",True,0.010447257731950509,0.22146176540040566,0.13178884873623486,0.019252600795925015,0.617049527335484
141,7,1,母亲也特别喜欢这个儿媳妇,庞先生说,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.07520277e-03 3.43017908e-02 4.53520048e-02 5.44325529e-02
 6.47718953e-04 5.08233568e-01 9.62548285e-04 1.77120131e-01
 2.98985305e-02 2.78424801e-03 9.32398863e-03 5.20483465e-03
 2.50210240e-04 5.84507575e-03 3.66131224e-02 5.52217104e-02
 3.92835917e-03 4.80134129e-04 1.81162730e-02 1.02079947e-02]",False,0.13516155121697326,0.6869639671783334,0.047211601800973946,0.09793011880913667,0.03273276099458287
141,7,2,母亲也特别喜欢这个儿媳妇,母亲和妻子以前就对脾气,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.38841045e-05 2.43412587e-02 1.17045078e-03 1.22337883e-03
 2.81458637e-04 3.94221812e-01 7.34092918e-04 5.44729547e-01
 7.67236651e-03 1.56300383e-04 3.09166736e-03 7.80613301e-04
 4.31055395e-06 5.04092319e-04 1.70190728e-02 3.16619322e-03
 9.54038788e-05 3.07564386e-05 3.20073397e-04 3.93267431e-04]",False,0.026798972428903858,0.9399669099571106,0.011700947548475856,0.020693668920682536,0.0008395011448268106
141,7,3,母亲也特别喜欢这个儿媳妇,两人都是过日子的人,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.47153647e-04 1.66033815e-02 5.48023434e-03 1.09513965e-03
 1.02820097e-03 7.22826550e-01 1.12079237e-03 2.19985088e-01
 4.83421015e-03 2.18890582e-03 8.26498923e-03 2.48728978e-03
 2.36640143e-05 1.86615777e-03 9.59830476e-03 1.23278994e-03
 2.27725693e-04 2.26274897e-05 3.16520449e-04 1.50274846e-04]",False,0.023825909171754714,0.9449606308822113,0.017775394989796287,0.01272091647850393,0.0007171484777337127
141,7,4,母亲也特别喜欢这个儿媳妇,以前有时候母亲会说妻子,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.56796116e-04 4.96806364e-02 4.42976905e-03 6.61804466e-04
 8.81331333e-04 5.26835093e-01 6.86775891e-03 3.75334721e-01
 9.60242992e-04 4.05581775e-04 1.02360249e-02 4.31165263e-03
 2.21107696e-07 1.51540714e-03 6.62736083e-03 5.38408959e-03
 1.18605648e-04 7.82524106e-05 3.92050643e-04 5.02260029e-03]",False,0.05502900605137462,0.9099189040205874,0.01591350226489753,0.013527078666960726,0.005611508996179741
141,7,5,母亲也特别喜欢这个儿媳妇,但她都是一笑而过,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.50002180e-03 1.39448670e-02 5.92468635e-03 1.66469082e-03
 9.08926336e-03 5.37198956e-01 8.58971305e-02 1.33800077e-01
 3.38470932e-02 1.51044089e-03 7.38381101e-03 1.99943158e-02
 5.19068976e-04 1.59496592e-02 7.73683029e-02 2.75928525e-02
 7.14133077e-03 6.36549640e-03 2.94768826e-03 1.03602475e-02]",False,0.023034265969941445,0.7659854265487277,0.062735660899262,0.12142988361148555,0.02681476297058326
141,7,6,母亲也特别喜欢这个儿媳妇,两人基本没吵过嘴,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.28998319e-04 4.04492115e-03 1.70357800e-03 7.14643014e-04
 1.26448761e-03 8.59416686e-01 5.44919605e-04 1.03289304e-01
 2.77666325e-03 3.51882494e-04 1.99041612e-02 4.88593461e-04
 2.47781695e-06 2.34918713e-04 3.76483227e-03 3.94684810e-04
 1.24945583e-04 5.00118738e-06 1.88796921e-04 1.55504594e-04]",True,0.007092140490446241,0.9645153971699696,0.023521300440914442,0.004396913613013503,0.00047424828565608974
141,7,8,母亲也特别喜欢这个儿媳妇,现在妻子照顾母亲也是无微不至,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.54010463e-05 4.94658683e-04 5.75548990e-04 8.14281850e-05
 4.67543865e-05 1.84938499e-01 2.68343544e-05 8.09907156e-01
 1.03699987e-04 3.24954992e-05 9.01335395e-04 8.16890212e-05
 6.01254624e-07 1.82288625e-04 4.15505082e-04 2.02487879e-03
 4.34260738e-06 4.83691836e-06 2.29503742e-05 1.09095186e-04]",False,0.0011970369038147575,0.9949192443588457,0.0011192199019925122,0.0026232737490820665,0.00014122508626494823
141,7,9,母亲也特别喜欢这个儿媳妇,虽然母亲已经没有意识,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.60480205e-04 3.16372683e-03 1.14022758e-03 3.77062967e-04
 1.16719967e-03 7.76064400e-01 3.46718002e-03 1.98286613e-01
 4.20570330e-04 2.31588385e-04 5.55072663e-03 2.53928253e-03
 3.39177728e-06 4.86348159e-04 3.70558735e-03 5.61057716e-04
 3.71304247e-04 1.50228109e-04 3.81435270e-04 1.67158878e-03]",False,0.00494149757979312,0.978985393140411,0.008742167869548748,0.004756385005977738,0.0025745564042694
141,7,10,母亲也特别喜欢这个儿媳妇,但还是只认她,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.32743744e-03 2.76395760e-02 5.40715408e-03 3.50608537e-03
 5.95259376e-03 6.44398916e-01 2.96626025e-02 9.66718205e-02
 8.79888827e-03 1.29488903e-03 8.03089074e-03 1.08240070e-02
 4.87394767e-04 9.03797435e-03 7.97530768e-02 4.17140319e-02
 6.13514219e-03 3.83785625e-03 5.26784979e-03 1.02518128e-02]",False,0.03788025292840679,0.776685933159052,0.028948675095951427,0.13099247775886658,0.025492661057723152
141,7,7,母亲也特别喜欢这个儿媳妇,母亲也特别喜欢这个儿媳妇,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.58842007e-05 1.10111741e-03 1.70839529e-03 9.15830310e-05
 1.02385229e-04 1.09585383e-01 7.60525259e-05 8.80253235e-01
 5.31018045e-04 1.11805220e-04 1.13480912e-03 3.00206804e-04
 8.50431317e-06 2.37795539e-04 3.67805292e-03 3.63896474e-04
 4.86350437e-05 7.01955752e-06 1.92801294e-04 4.31420132e-04]",False,0.0029369799240064436,0.9900170556167527,0.0020778391860764183,0.004288249245465038,0.0006798760276994194
142,21,1,情绪暴躁激动,意外在上午10点发生,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.16455636e-04 2.28746537e-02 1.07544360e-02 1.33736075e-03
 1.50983259e-03 3.80425427e-01 1.06142698e-03 5.35857413e-01
 1.84230411e-03 2.72252307e-03 1.58976373e-03 1.12572370e-03
 5.53026765e-07 9.12959576e-03 2.03793835e-02 2.07164365e-03
 2.44106143e-03 2.22241619e-05 3.44935283e-03 9.88865866e-04]",False,0.03538290602804962,0.9188540991859266,0.007280314600908816,0.03158117589269716,0.006901504292417833
142,21,2,情绪暴躁激动,高空坠下的钢筋从周兴贵身边滑落,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.03827122e-04 2.25807766e-02 8.53026852e-04 8.14833664e-01
 1.29672496e-03 2.39495429e-02 2.02794075e-04 2.49776038e-02
 1.00686049e-02 5.18084857e-04 2.16380734e-03 2.21619977e-03
 2.72019700e-07 2.77323875e-03 7.58103491e-02 1.24349767e-02
 1.60889164e-04 2.48541762e-05 3.60553476e-04 4.17020944e-03]",False,0.8388712945481621,0.05042666573913107,0.014966696886456812,0.09101883656672147,0.004716506259528488
142,21,3,情绪暴躁激动,将他从3楼拽下,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.45304270e-01 1.09944873e-02 4.22699937e-03 1.35032104e-03
 5.20580277e-02 2.23682269e-02 7.99108858e-03 3.79235122e-02
 7.75960832e-04 4.05912879e-03 4.42235043e-01 5.86660135e-03
 1.15434488e-05 2.92820821e-03 2.31100407e-02 5.51391276e-03
 3.87744862e-04 1.36199330e-03 1.97562753e-03 2.95572620e-02]",False,0.36187607759836316,0.12034085547102234,0.4529367341209215,0.03156370515013349,0.033282627659559486
142,21,4,情绪暴躁激动,直接摔到了地面,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.87328886e-02 2.53816765e-03 1.68902684e-04 4.05794085e-04
 1.20695546e-01 5.13864547e-02 2.70557573e-04 4.27725173e-02
 2.08577095e-04 4.05727637e-03 6.77079094e-01 9.90446909e-03
 1.79727787e-07 7.34651193e-04 7.94426910e-03 9.39225321e-04
 1.91232553e-05 1.20790562e-04 9.50581677e-04 3.10709340e-02]",False,0.05184575299844778,0.2151250757115951,0.6912494164634005,0.009618325339132861,0.032161429487423836
142,21,5,情绪暴躁激动,重伤昏迷的周兴贵被送往南京军区福州总医院,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.40538655e-05 9.81352797e-01 3.78106925e-04 6.48715878e-04
 1.25514434e-04 4.08130459e-03 7.72907254e-04 9.19823904e-03
 7.73312398e-04 4.65528313e-04 1.67198195e-04 1.23570045e-04
 1.46907153e-07 4.61662102e-05 4.17868952e-04 5.71643582e-04
 8.74534131e-05 4.08289533e-07 5.49559743e-06 7.49569042e-04]",False,0.9824136737339768,0.014177965321327611,0.0015296089513360787,0.0010358256513219861,0.0008429263420376248
142,21,6,情绪暴躁激动,入院时,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.74386321e-03 5.87795914e-02 3.82315788e-02 4.38289680e-03
 3.22430283e-03 3.50440790e-01 1.18327553e-02 1.17419853e-01
 3.22913535e-02 3.68726861e-03 5.45093448e-03 2.26904808e-02
 2.15768751e-05 4.60999051e-02 1.87447342e-01 8.43065092e-02
 3.08151730e-03 1.78942572e-03 1.55959021e-02 1.04821530e-02]",False,0.1041379301755416,0.48291770103910875,0.06412003736454333,0.31787533337687207,0.030948998043934174
142,21,7,情绪暴躁激动,右手上臂骨折,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.56907216e-03 7.34011456e-01 3.54453065e-02 2.36426975e-02
 7.04202925e-04 3.25485351e-02 1.29578303e-03 3.49009366e-02
 3.72089765e-02 2.95073826e-03 5.62065120e-03 7.50002410e-03
 4.59736089e-05 5.71944354e-03 2.90438058e-02 1.59019864e-02
 1.11872845e-02 1.96184177e-04 1.53959900e-02 5.11095171e-03]",False,0.7946685325740546,0.06944945762797802,0.05328039002629304,0.05071120940774994,0.03189041036392448
142,21,8,情绪暴躁激动,一处肋骨骨折,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.50027371e-03 5.61254056e-01 3.55934577e-02 4.69352449e-02
 9.26341536e-04 4.83169542e-02 1.64072442e-03 2.06992441e-02
 4.57632012e-02 9.65681046e-03 7.12495515e-03 1.26759156e-02
 7.26453067e-06 4.64948384e-03 1.00422027e-02 1.86663282e-02
 1.60383259e-01 1.11919250e-04 3.38578757e-03 8.66657637e-03]",False,0.6472830319344799,0.07158326420259015,0.07522088240826048,0.033365279276765504,0.1725475421779038
142,21,9,情绪暴躁激动,肺部受创导致血气胸,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.80835449e-04 4.40716432e-01 9.48367728e-03 5.22341751e-02
 9.43735116e-06 7.25008822e-03 4.28230309e-04 1.20353040e-02
 1.72228017e-02 2.68600151e-03 3.34080845e-04 1.32548478e-01
 5.88636425e-07 4.56787065e-02 9.18274827e-02 1.85781470e-01
 2.43515040e-04 1.55824686e-04 1.13518067e-03 4.76902411e-05]",False,0.5026151198268581,0.019723059876303337,0.15279136177243588,0.3232882478896322,0.0015822106347703744
142,21,10,情绪暴躁激动,医院紧急为其做了肺部引流手术,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.62211600e-03 5.03913316e-02 1.92866728e-01 8.59446270e-02
 6.97134298e-04 2.29448320e-01 5.90172671e-04 2.06472573e-01
 8.40975180e-03 7.25476316e-04 1.05522618e-02 5.47017279e-04
 4.90382312e-06 1.08021560e-03 1.03831227e-01 3.50269176e-03
 6.38296947e-04 3.70081552e-05 9.44448329e-02 5.19331416e-03]",False,0.33382480246953994,0.4372081997684856,0.020234507155904857,0.10841903845449649,0.10031345215157311
142,21,11,情绪暴躁激动,导出血水,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.03165876e-01 4.03599796e-02 1.53570687e-02 3.28878451e-03
 1.75618841e-03 1.89630237e-02 1.42655463e-03 3.37170579e-01
 2.03977312e-02 1.66725319e-02 2.34903881e-02 1.74453410e-01
 6.22492921e-06 6.98434131e-02 2.84970341e-02 1.12612119e-01
 2.42746518e-05 6.90902365e-03 7.49889467e-03 1.81068998e-02]",False,0.16217170885614723,0.359316345727983,0.23501406156094448,0.21095879110353366,0.03253909275139169
142,21,12,情绪暴躁激动,入院第4天时,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.44440835e-03 8.13271757e-02 5.63735117e-02 5.26254012e-03
 3.68719543e-03 2.24407671e-01 6.84053317e-03 1.62493495e-01
 7.34081598e-02 3.96484391e-03 1.13572532e-02 2.94495549e-02
 3.21408949e-05 1.28713134e-02 2.45877867e-01 4.28283407e-02
 5.28103275e-03 4.71894606e-04 2.79811974e-02 4.63987123e-03]",False,0.14440763581153473,0.39742889408494875,0.11817981179687193,0.30160966228767333,0.038373996018971304
142,21,13,情绪暴躁激动,周兴贵支付的1万多元费用花光,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.21773329e-03 1.19031187e-01 4.02827373e-03 3.91265199e-01
 5.57551292e-04 1.92596015e-01 1.25401502e-04 1.56842934e-01
 1.48026477e-02 8.61609201e-04 7.07480972e-03 1.14255598e-03
 1.84241582e-06 4.00704800e-03 9.54365501e-02 7.54637702e-03
 7.29384379e-04 1.53505381e-04 1.79880130e-03 7.80574164e-04]",False,0.5155423923969814,0.3501219022152897,0.023881622598369324,0.10699181756835088,0.0034622652210087677
142,21,14,情绪暴躁激动,并欠下心胸外科4000多元治疗费,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.03582115e-03 3.88426321e-01 8.11802819e-02 4.44767916e-03
 4.41769897e-03 2.38586531e-01 4.46842446e-03 3.53380279e-02
 5.28570418e-02 1.07425756e-03 4.02349630e-03 4.20008792e-03
 4.29073294e-05 2.06893828e-04 1.33032301e-02 3.19474726e-03
 1.63858991e-03 1.91458112e-04 1.42156407e-01 1.82100974e-02]",False,0.47609010313872574,0.2828106820864211,0.062154883534532995,0.01674777850827547,0.16219655273204475
142,21,15,情绪暴躁激动,若要接受右上臂骨折治疗手术,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[7.48043498e-04 4.18484228e-02 1.18897712e-02 5.16172643e-04
 8.88309232e-04 2.10188319e-01 1.05320907e-03 2.86455507e-02
 7.01514894e-04 3.17196344e-03 1.28658023e-03 1.70722337e-02
 1.27361055e-05 2.92063701e-01 5.28388145e-03 3.80828437e-01
 1.92046512e-03 7.03642577e-04 1.48892158e-04 1.02815434e-03]",False,0.055002410090703065,0.24077538769314966,0.02223229230373585,0.6781887557147621,0.0038011541976495228
142,21,16,情绪暴躁激动,手术费预计还需7万元,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.41824473e-04 3.87841836e-02 1.95967432e-02 2.12332494e-03
 3.49051765e-04 5.45404452e-01 4.65808695e-04 2.30572806e-01
 2.34866855e-03 5.38577519e-03 3.14832557e-03 7.81206373e-04
 2.10267007e-05 5.52878579e-03 4.12089985e-03 1.96385849e-03
 4.40362549e-04 9.36580756e-05 1.35803988e-01 2.82525041e-03]",False,0.060746076172764,0.7767921187487917,0.011663975677685038,0.011634570827999494,0.1391632585727598
142,21,17,情绪暴躁激动,当家人再度联系房主和包工头时,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[9.24381883e-04 1.37876666e-03 1.15888522e-03 1.80925557e-04
 1.25388509e-03 6.19828221e-01 5.29425646e-05 3.60424098e-01
 5.86164157e-04 3.55477034e-04 3.85783157e-03 1.71621951e-03
 3.40293504e-07 2.06157085e-04 6.76681924e-03 3.40818867e-04
 5.38549165e-04 3.87040860e-05 4.00165652e-05 3.50796067e-04]",False,0.0036429593182732713,0.9815591470425158,0.006515692269838691,0.0073141354859253644,0.0009680658834470013
142,21,18,情绪暴躁激动,两人电话均已关机,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[7.15187268e-05 8.13886008e-02 1.52300999e-02 8.40167645e-04
 1.75236982e-04 5.69150713e-01 9.74926657e-04 3.04307884e-01
 6.00570471e-03 5.23026675e-04 3.00827893e-04 1.79988153e-03
 5.38071294e-07 4.30135457e-03 1.11207421e-02 2.60477282e-03
 1.04996023e-03 8.72119616e-06 8.06596077e-05 6.46630723e-05]",False,0.09753038706478086,0.8746087604832565,0.008629440805353784,0.01802740754533326,0.0012040041012757667
142,21,19,情绪暴躁激动,处于失联状态,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.03945550e-03 1.99344278e-01 3.93612324e-02 4.30515453e-03
 1.42934228e-02 2.82403844e-01 5.76814624e-02 3.22142123e-02
 1.37128552e-02 2.52364415e-02 6.47860155e-03 1.53664308e-01
 1.07685478e-05 2.26607743e-02 5.04141208e-02 3.16396457e-02
 2.76872915e-03 1.60650328e-04 4.91536809e-02 9.45636257e-03]",False,0.24805012017515865,0.3865929416240938,0.19909220597091548,0.10472530929720297,0.06153942293262904
142,21,20,情绪暴躁激动,即将面临停药的周兴贵,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[7.85362337e-04 1.92835674e-01 5.51746548e-03 1.66300461e-02
 5.93100816e-04 8.28320646e-02 1.50389386e-03 5.69910023e-01
 7.34443036e-02 2.60220353e-04 1.51456926e-02 4.59130655e-03
 3.35461174e-07 4.16007252e-04 2.28700441e-02 1.03984042e-02
 3.62823233e-04 1.64669613e-05 3.74352528e-04 1.51241353e-03]",True,0.21576854771500512,0.6548390819525776,0.0934415230981976,0.03368479098324471,0.0022660562509750357
